Num_Acc,jour,mois,an,hrmn,lum,dep,com,agg,int,atm,col,adr,lat,long,catr,voie,v1,v2,circ,nbv,vosp,prof,pr,pr1,plan,lartpc,larrout,surf,infra,situ,vma
202300028702,16,12,2023,19:00,5,033,33529,2,6,1,3,SAINT-EXUPERY (AVE),44.62652,-1.14141,3,SAINT-EXUPERY (AVE),0,,2,2,0,1,0,800,1,, -1,1,0,1,50
202300028781,12,12,2023,08:30,1,033,33108,2,1,1,6,Avenue Gambetta,44.85559469,-0.04147701,3,,-1,,2,2,0,1,0,0,1,, -1,2,0,1,50
202300028823,8,9,2023,18:50,1,033,33162,2,4,1,3,Avenue de Picot,44.88164014,-0.64222491,4,AVE DE PICOT,0,,2,2,3,1, -1, -1,1,, -1,1,5,1,50
202300028823,8,9,2023,18:50,1,033,33162,2,4,1,3,Avenue de Picot,44.88164014,-0.64222491,4,RUE DU ROUGE,0,,1,1,0,1, -1, -1,1,, -1,1,5,1,50
202300028825,8,9,2023,18:20,1,033,33063,2,1,1,6,Quai des Chartrons,44.85339,-0.56674,4,QUAI DES CHARTRONS,0,,2,4,3,1, -1, -1,1,, -1,1,0,1,50
202300028828,8,9,2023,07:59,1,033,33522,2,1,1,1,Rue Fran̤ois Rabelais,44.79619,-0.59387,4,RUE FRANCOIS RABELAIS,0,,2,2,2,1, -1, -1,1,, -1,1,9,1,50
202300028855,16,12,2023,22:12,3,033,33075,1,1,1,2,ROCADE A 630,44.88864169,-0.59299618,1,ROCADE A 630,0,,3,6,0,1,7,420,1,, -1,1,0,1,90
202300029006,25,6,2023,02:39,3,033,33392,1,1,1,6,D10,44.600067,-0.291524,3,10,0,,2,2,0,1,111,700,2,,7,1,0,3,80
202300029015,27,6,2023,21:10,1,033,33289,2,1,1,1,2bis Avenue Jean-paul Glanet,44.650575,0.085388,3,668,0,D,2,2,0,1,7,20,2,,"5,5",1,0,1,70
202300029063,28,6,2023,11:30,1,033,33413,1,3,1,3,Route de la Souloire,44.84998693,-0.32750845,3,20,0,D,2,2,0,1, -1, -1,1,, -1,1,0,1,80
202300029063,28,6,2023,11:30,1,033,33413,1,3,1,3,Route de la Souloire,44.84998693,-0.32750845,3,,-1,,2,2,-1,1, -1, -1,2,, -1,6,0,1,80
202300029064,26,6,2023,12:10,1,033,33056,2,3,1,3,Rue Georges Guynemer,44.923845,-0.621768,4,,-1,,2,#VALEURMULTI,0,1, -1, -1,1,, -1,1,0,1,50
202300029074,27,6,2023,17:46,1,033,33162,1,1,1,3,ROCADE A 630,44.86237,-0.65703,1,ROCADE A 630,0,,3,6,0,1,13,513,1,, -1,1,3,1,90
202300029079,10,10,2023,17:15,1,033,33069,2,2,1,3,Boulevard Pierre 1er,44.85705,-0.59111,4,AVE DE TIVOLI,0,,2,2,0,1, -1, -1,1,, -1,1,5,1,50
202300029079,10,10,2023,17:15,1,033,33069,2,2,1,3,Boulevard Pierre 1er,44.85705,-0.59111,4,BD ALBERT 1ER,0,,2,4,0,1, -1, -1,1,, -1,1,5,1,50
202300029080,9,10,2023,19:15,1,033,33200,2,6,1,3,Rue Georges Cl̩menceau,44.8778,-0.67713,4,RUE GEORGES CLEMENCEAU,0,,1,2,0,1, -1, -1,1,,4,1,5,1,30
202300029080,9,10,2023,19:15,1,033,33200,2,6,1,3,Rue Georges Cl̩menceau,44.8778,-0.67713,4,RUE VICTOR HUGO,0,,2,2,0,1, -1, -1,1,,4,1,5,1,30
202300029081,9,10,2023,18:00,1,033,33063,2,3,1,3,Rue Lucien Faure,44.86199724,-0.55604607,4,RUE CHARLES DURAND,0,,1,1,0,1, -1, -1,1,, -1,1,0,1,50
202300029081,9,10,2023,18:00,1,033,33063,2,3,1,3,Rue Lucien Faure,44.86199724,-0.55604607,4,RUE LUCIEN FAURE,0,,2,6,3,1, -1, -1,1,, -1,1,5,1,50
202300029355,21,1,2023,06:40,5,033,33063,2,2,5,3,Quai de Bacalan,44.86007,-0.5541,4,BACALAN (QUAI DE),0,,4,6,3,1, -1, -1,1,, -1,1,5,1,50
202300029355,21,1,2023,06:40,5,033,33063,2,2,5,3,Quai de Bacalan,44.86007,-0.5541,4,RUE LUCIEN FAURE,0,,3,6,0,1, -1, -1,1,, -1,1,5,1,50
202300029357,1,8,2023,16:30,1,033,33063,1,1,1,3,ROCADE A 630,44.88289745,-0.55221319,1,ROCADE A 630,0,,3,6,0,2,4,119,1,, -1,1,2,1,70
202300029360,1,8,2023,16:10,1,033,33192,1,1,1,3,AUTOROUTE A 63,44.78307378,-0.63272238,1,AUTOROUTE A 63,0,,3,8,0,1,0,659,1,, -1,1,3,1,110
202300029362,19,7,2023,06:30,2,033,33281,1,1,1,2,ROCADE A 630,44.84384834,-0.67293942,1,ROCADE A 630,0,,1,2,0,1,16,0,2,, -1,1,3,1,50
202300029461,24,7,2023,11:30,1,033,33249,2,6,1,6,Rue des Amoureux,44.8735,-0.52876,4,RUE DES AMOUREUX,0,,3,2,0,1, -1, -1,3,, -1,1,5,4,30
202300029461,24,7,2023,11:30,1,033,33249,2,6,1,6,Rue des Amoureux,44.8735,-0.52876,4,RUE FINGUES,0,,2,2,0,1, -1, -1,1,, -1,1,0,8,50
202300029602,16,1,2023,16:05,1,033,33114,1,1,3,1,D18,45.088002,-0.384012,3,18,0,D,2,2,0,1, -1, -1,2,, -1,2,0,1,70
202300029604,19,1,2023,19:30,5,033,33005,2,2,1,3,Avenue Sophie Wallerstein,44.732219,-1.086965,4,,-1,,2,2,0,1, -1, -1,1,, -1,2,0,1,50
202300029604,19,1,2023,19:30,5,033,33005,2,2,1,3,Avenue Sophie Wallerstein,44.732219,-1.086965,4,,-1,,2,2,0,1, -1, -1,1,,4,2,0,1,50
202300029689,17,4,2023,08:00,1,033,33243,2,4,1,3,Route de Montagne,44.923404,-0.222763,3,244,0,D,2,2,0,1,1,650,3,,"5,5",1,5,1,50
202300029689,17,4,2023,08:00,1,033,33243,2,4,1,3,Route de Montagne,44.923404,-0.222763,3,,-1,,2, -1,-1,1, -1, -1,1,, -1,1,0,1,50
202300029692,15,4,2023,15:43,1,033,33052,2,6,1,7,3 Rue des Acacias,44.951689,-0.238164,3,,0,,2,2,0,1,55,440,2,,"5,5",1,0,1,50
202300029697,26,7,2023,16:00,1,033,33238,1,1,1,1,Avenue de Gradignan,44.745213,-0.618517,3,109,0,D,2,2,0,2,3,400,3,,7,1,0,1,80
202300029778,5,3,2023,03:20,4,033,33192,1,1,1,2,ROCADE A 630,44.78594,-0.59459,1,ROCADE A 630,0,,3,6,0,1,27,533,1,, -1,1,0,1,90
202300029800,15,4,2023,12:30,1,033,33529,2,1,1,3,rue Lagrua,44.64564,-1.15788,4,rue Lagrua,0,,2,2,1,1, -1, -1,1,, -1,1,0,5,30
202300029860,4,3,2023,23:40,5,033,33063,2,2,1,3,Avenue d'Ares,44.83651,-0.60116,4,AVE D'ARES CAUD,0,,1,2,2,2, -1, -1,1,, -1,1,5,1,50
202300029860,4,3,2023,23:40,5,033,33063,2,2,1,3,Avenue d'Ares,44.83651,-0.60116,4,RUE DE DOUMERC,0,,1,1,0,2, -1, -1,1,, -1,1,5,1,50
202300029864,4,3,2023,18:52,2,033,33063,2,2,1,3,Rue Bellus Mareilhac,44.85252863,-0.61693758,4,AVE LOUIS BARTHOU CAUD,0,,1,2,3,1, -1, -1,1,, -1,1,0,1,30
202300029864,4,3,2023,18:52,2,033,33063,2,2,1,3,Rue Bellus Mareilhac,44.85252863,-0.61693758,4,RUE BELLUS MAREILHAC CAUD,0,,2,2,0,1, -1, -1,1,, -1,1,0,1,30
202300029867,3,3,2023,05:30,5,033,33119,2,1,1,1,Rue Fr̩d̩ric Joliot-Curie,44.85304,-0.53855,4,BD JOLIOT-CURIE,0,,2,6,3,2, -1, -1,1,, -1,1,0,1,50
202300029878,6,11,2023,13:44,1,033,33184,1,2,3,3,les forgettes,45.168635,-0.543593,3,134,0,D,2,2,0,1,13,200,1,,"4,5",2,0,1,80
202300029878,6,11,2023,13:44,1,033,33184,1,2,3,3,les forgettes,45.168635,-0.543593,3,252,-1,D,2,2,0,1,7,0,1,,5,2,0,1,70
202300029883,12,11,2023,18:35,5,033,33449,1,1,1,1,D1215,44.90657257,-0.746786,3,1215,-1,D,2,2,0,1, -1, -1,1,, -1,2,0,1,80
202300029915,12,11,2023,18:45,3,033,33448,1,1,2,2,AUTOROUTE A 62,44.71770432,-0.52012056,1,AUTOROUTE A 62,0,,3,4,0,1,6,699,1,, -1,2,0,1,130
202300029918,12,11,2023,18:10,4,033,33167,1,1,2,3,ROUTE NATIONALE 230,44.8224076,-0.51434577,2,ROUTE NATIONALE 230,0,,3,6,0,2,36,819,1,,14,2,0,1,90
202300029926,16,4,2023,10:40,1,033,33453,1,3,1,3,Saint Laurent,44.586311,0.08494,3,230,-1,D,2,2,0,1,43,899,1,, -1,1,0,1,80
202300029926,16,4,2023,10:40,1,033,33453,1,3,1,3,Saint Laurent,44.586311,0.08494,3,,-1,,2, -1,-1,2, -1, -1,1,, -1,1,0,1,80
202300030115,3,3,2023,19:15,5,033,33063,2,2,1,3,Rue Lucien Faure,44.86421,-0.55848,4,,-1,,1, -1,2,1, -1, -1,1,, -1,1,5,1,50
202300030115,3,3,2023,19:15,5,033,33063,2,2,1,3,Rue Lucien Faure,44.86421,-0.55848,4,RUE LUCIEN FAURE,0,,-1,6,3,1, -1, -1,1,, -1,1,5,1,50
202300030283,23,5,2023,19:40,1,033,33318,2,1,1,6,Avenue de la Forge,44.80191,-0.64545,4,AVE DE LA FORGE,0,,2,3,2,1, -1, -1,1,, -1,1,0,1,50
202300030285,22,5,2023,08:45,1,033,33281,2,1,1,6,Avenue des Eyquems,44.82685,-0.6159,4,AVE DES EYQUEMS,0,,1,1,2,2, -1, -1,3,, -1,1,0,3,30
202300030345,5,3,2023,03:40,3,033,33539,1,1,1,6,N89,44.880338,-0.306941,2,89,0,N,3,4,0,1,34,955,1,,10,1,0,3,110
202300030348,26,2,2023,18:15,1,033,33474,1,1,1,6,Rue de Lescourejolles,44.662163,-0.460846,4,,-1,,2,2,0,3, -1, -1,2,,4,1,0,1,70
202300030351,5,3,2023,16:15,1,033,33233,1,1,1,6,Piste DFCI n29,45.081476,-0.343344,4,29,0,,-1,1,0,1, -1, -1,1,, -1,9,9,1,30
202300030415,8,11,2023,01:15,5,033,33063,2,1,1,2,Quai de la Souys,44.83146,-0.546,4,QUAI DE LA SOUYS,0,,2,4,1,1, -1, -1,1,, -1,1,0,1,50
202300030467,27,6,2023,15:30,1,033,33550,1,1,1,2,ROCADE A 630,44.77917,-0.55174,1,ROCADE A 630,0,,3,6,0,1,31,370,1,,14,1,0,1,90
202300030469,27,6,2023,07:35,1,033,33397,1,1,1,3,AUTOROUTE A 10,44.91169,-0.48543,1,AUTOROUTE A 10,0,,3,6,0,1,539,400,1,, -1,1,0,1,110
202300030688,26,6,2023,18:25,1,033,33281,2,3,1,3,Chemin du Phare,44.8527,-0.69343,4,IMPASSE AMELIA EARHART,0,,2,2,1,1, -1, -1,1,, -1,1,0,1,50
202300030688,26,6,2023,18:25,1,033,33281,2,3,1,3,Chemin du Phare,44.8527,-0.69343,4,PHARE (CHEM DU),0,,2,2,0,1, -1, -1,1,, -1,1,0,1,50
202300030690,26,6,2023,18:20,1,033,33013,2,3,1,3,Avenue du Peyrou,44.86964,-0.49847,2,AVE DU PEYROU,0,,2,2,0,1, -1, -1,1,, -1,1,0,1,50
202300030690,26,6,2023,18:20,1,033,33013,2,3,1,3,Avenue du Peyrou,44.86964,-0.49847,2,,-1,,2, -1,0,1,49,500,1,, -1,1,0,1,50
202300030691,26,6,2023,17:30,1,033,33063,2,1,1,6,Boulevard George V,44.82537,-0.58947,4,Boulevard GEORGE V,0,,1,4,3,1, -1, -1,1,, -1,1,0,1,50
202300030694,26,6,2023,08:30,1,033,33550,2,2,1,3,Chemin du Pas de la C̫te,44.78209,-0.54013,4,CHEM DE GALGON,0,,2,2,0,1, -1, -1,1,, -1,1,5,1,50
202300030694,26,6,2023,08:30,1,033,33550,2,2,1,3,Chemin du Pas de la C̫te,44.78209,-0.54013,4,CHEM DU PAS DE LA COTE,0,,2,2,0,1, -1, -1,1,, -1,1,5,1,50
202300030697,25,6,2023,07:50,1,033,33063,2,1,1,7,Cours Victor Hugo,44.83579,-0.56756,4,HUGO (CRS VICTOR) (1-139) IMPAIRS,0,,3,4,3,2, -1, -1,1,, -1,1,9,1,30
202300030698,15,6,2023,14:10,1,033,33063,2,2,1,3,Rue Pelleport,44.82119,-0.5658,4,BEGLES (RUE DE),0,,2,2,0,1, -1, -1,1,, -1,1,5,1,30
202300030698,15,6,2023,14:10,1,033,33063,2,2,1,3,Rue Pelleport,44.82119,-0.5658,4,PELLEPORT (RUE ),0,,1,1,2,1, -1, -1,1,, -1,1,5,1,30
202300030714,15,12,2023,07:38,3,033,33554,1,1,1,6,Chemin du Loup,44.878529,-0.487025,4,,0,,2,2,0,1, -1, -1,4,, -1,2,0,3,50
202300030721,1,12,2023,13:00,1,033,33056,2,6,2,3,Avenue du G̩n̩ral de Gaulle,44.9352,-0.633881,4,2,0,,2,2,0,1, -1, -1,1,, -1,2,0,1,50
202300030721,1,12,2023,13:00,1,033,33056,2,6,2,3,Avenue du G̩n̩ral de Gaulle,44.9352,-0.633881,4,,-1,,2,2,-1,1, -1, -1,1,, -1,2,0,1,50
202300030726,9,9,2023,08:00,2,033,33266,1,1,1,7,8 Moulin Borgne,45.0547608,-0.3268902,3,18,-1,,3,2,0,1,40,150,1,,"5,5",1,0,3,70
202300030740,8,9,2023,18:00,1,033,33487,1,1,1,5,AUTOROUTE A 10,44.95380751,-0.45645565,1,AUTOROUTE A 10,0,,3,6,0,2,534,0,1,,14,1,2,1,130
202300030742,8,9,2023,09:30,1,033,33039,1,1,1,4,ROCADE A 630,44.8044,-0.53186,1,ROCADE A 630,0,,3,6,0,1,34,117,1,,14,1,3,1,90
202300030744,15,12,2023,20:50,3,033,33487,1,1,1,4,AUTOROUTE A 10,44.94456648,-0.46581388,1,AUTOROUTE A 10,0,,3,6,0,1,535,299,1,, -1,1,0,1,130
202300030749,15,12,2023,17:50,3,033,33162,1,1,1,4,ROCADE A 630,44.87369,-0.63801,1,ROCADE A 630,0,,3,6,0,1,11,652,1,, -1,1,0,1,90
202300030757,15,12,2023,16:45,1,033,33063,1,1,1,4,ROCADE A 630,44.88327501,-0.55497855,1,ROCADE A 630,0,,3,6,0,4,4,500,1,, -1,1,2,1,70
202300030761,15,12,2023,01:15,5,033,33090,1,1,1,2,AUTOROUTE A 63,44.7772784,-0.64620316,1,AUTOROUTE A 63,0,,3,4,0,1,1,980,1,, -1,1,0,1,110
202300030897,24,6,2023,18:15,1,033,33090,2,1,1,3,45 avenue de la liberation,44.74644876,-0.64381599,3,D1010,-1,,2,2,0,1,57,933,1,, -1,1,0,1,50
202300030986,8,9,2023,02:00,5,033,33063,2,1,1,1,Rue des Fr̬res Portmann,44.86044967,-0.57786852,4,RUE DES FRERES PORTMANN,0,,2,2,1,1, -1, -1,1,, -1,1,0,1,30
202300030988,7,9,2023,18:40,1,033,33318,2,3,1,3,Avenue Pasteur,44.80224669,-0.65202087,4,AVE PASTEUR,0,,2,2,2,1, -1, -1,3,, -1,1,0,1,50
202300030988,7,9,2023,18:40,1,033,33318,2,3,1,3,Avenue Pasteur,44.80224669,-0.65202087,4,RUE DE LA BONNETTE,0,,2,2,0,1, -1, -1,1,, -1,1,0,1,50
202300031037,9,10,2023,08:46,1,033,33240,2,1,1,3,Avenue du Docteur Henry Benaben,45.296347,-0.929037,4,Sans,0,X,2,2,0,1, -1, -1,2,, -1,1,0,1,50
202300031042,9,10,2023,19:04,1,033,33063,1,1,1,3,ROCADE A 630,44.88376533,-0.55745155,1,ROCADE A 630,0,,2,6,0,1,4,723,1,, -1,1,0,1,50
202300031043,8,10,2023,19:00,1,033,33013,1,1,1,4,ROUTE NATIONALE 89,44.8687,-0.49812,2,ROUTE NATIONALE 89,0,,3,4,0,2,49,193,1,,10,1,3,1,90
202300031091,8,10,2023,00:19,5,033,33063,2,1,1,6,Quai Sainte-Croix,44.83318349,-0.56138366,4,QUAI SAINTE- CROIX,0,,3,4,0,1, -1, -1,1,, -1,1,0,1,50
202300031161,5,10,2023,22:31,5,033,33226,2,3,1,3,,44.70572876,-0.39987981,3,10,0,D,2,2,0,1,95,680,1,, -1,1,0,1,50
202300031161,5,10,2023,22:31,5,033,33226,2,3,1,3,,44.70572876,-0.39987981,3,,-1,,2, -1,-1,1, -1, -1,1,, -1,1,2,1,50
202300031308,20,1,2023,19:15,3,033,33397,1,1,1,5,AUTOROUTE A 10,44.910844,-0.486943,1,AUTOROUTE A 10,0,,3,6,0,3,539,600,3,, -1,1,3,1,110
202300031309,20,1,2023,18:40,3,033,33249,1,1,1,2,ROUTE NATIONALE 230,44.88532,-0.51021,2,ROUTE NATIONALE 230,0,,1,2,0,2,44,500,1,, -1,1,3,1,50
202300031310,20,1,2023,06:25,3,033,33162,1,1,2,7,ROCADE A 630,44.86722903,-0.64899534,1,ROCADE A 630,0,,3,6,0,1,12,770,1,, -1,2,0,1,90
202300031426,19,1,2023,17:00,2,033,33318,2,1,3,6,Avenue du G̩n̩ral Leclerc,44.79095,-0.67285,4,AVE DU GENERAL LECLERC,0,,2,2,2,1, -1, -1,1,, -1,2,0,1,50
202300031480,28,7,2023,23:45,3,033,33072,1,1,1,6,A 62,44.53190156,-0.177176,1,62,-1,,1,4,0,1,42,680,1,, -1,1,0,1,130
202300031511,30,7,2023,15:45,1,033,33550,1,1,1,4,ROCADE A 630,44.77847,-0.55431,1,ROCADE A 630,0,,3,6,0,1,31,399,1,,14,1,0,1,90
202300031512,30,7,2023,01:25,3,033,33162,1,1,1,6,ROCADE A 630,44.859293,-0.660958,1,ROCADE A 630,0,,3,6,0,2,13,700,3,, -1,1,3,1,50
202300031576,14,4,2023,23:00,5,033,33063,2,1,2,6,Rue Professeur Darget,44.8772,-0.55935,4,RUE PROFESSEUR DARGET,0,,2,2,0,1, -1, -1,2,, -1,2,9,4,30
202300031578,14,4,2023,11:20,1,033,33063,2,1,3,6,Avenue de M̩rignac,44.83857,-0.62444,4,MERIGNAC (AVENUE DE),0,,2,2,2,1, -1, -1,1,, -1,2,0,1,50
202300031582,29,7,2023,04:55,3,033,33009,2,1,1,6,COTE D'ARGENT (BD) DU 69 AU 263,44.64468,-1.19528,3,COTE D'ARGENT (BD) DU 69 AU 263,0,,-1,2,0,1,2,600,1,, -1,1,0,1,50
202300031590,4,3,2023,09:50,1,033,33249,1,1,1,6,ROUTE NATIONALE 230,44.87955251,-0.50989866,2,ROUTE NATIONALE 230,0,,1,2,0,2,43,750,2,, -1,1,3,1,70
202300031829,2,3,2023,23:25,5,033,33318,2,9,1,3,Avenue du Bourgailh,44.80388,-0.66266,1,AVE DU BOURGAILH,0,,1,3,0,1,20,950,3,, -1,1,3,1,50
202300031829,2,3,2023,23:25,5,033,33318,2,9,1,3,Avenue du Bourgailh,44.80388,-0.66266,1,,-1,,1,2,2,1, -1, -1,1,, -1,1,2,1,50
202300031834,2,3,2023,02:05,5,033,33063,2,2,1,3,Cours Aristide Briand,44.83202,-0.57786,4,BRIAND (CRS ARISTIDE),0,,2,2,0,1, -1, -1,1,, -1,1,5,1,30
202300031834,2,3,2023,02:05,5,033,33063,2,2,1,3,Cours Aristide Briand,44.83202,-0.57786,4,RUE JEAN BURGUET,0,,1,1,1,1, -1, -1,1,, -1,1,5,1,30
202300031838,28,2,2023,08:55,1,033,33162,2,1,1,1,Rue du Moulineau,44.87534,-0.6646,4,RUE DU MOULINEAU,0,,2,2,0,1, -1, -1,1,, -1,1,0,1,50
202300031850,22,5,2023,00:40,3,033,33013,1,9,2,6,ROUTE NATIONALE 89,44.86702245,-0.47627449,2,ROUTE NATIONALE 89,0,,3,4,0,4,47,959,1,, -1,2,0,1,110
202300031867,11,11,2023,13:30,1,033,33199,2,1,1,3,Avenue de C̩sar̩e,44.586547,-1.069032,4,,0,,1,1,0,1, -1, -1,1,, -1,1,0,1,50
202300031929,14,4,2023,17:45,1,033,33063,1,1,3,4,ROCADE A 630,44.88019,-0.53823,1,ROCADE A 630,0,,3,6,0,2,3,349,1,,14,2,2,1,70
202300031937,11,11,2023,19:40,5,033,33487,1,1,2,6,AUTOROUTE A 10,44.95230669,-0.45964479,1,AUTOROUTE A 10,0,,3,6,0,4,534,500,1,, -1,2,2,1,110
202300031944,11,11,2023,15:00,1,033,33039,1,1,2,4,ROCADE A 630,44.79584035,-0.5386278,1,ROCADE A 630,0,,3,6,0,1,33,200,1,, -1,2,0,1,90
202300031949,11,11,2023,04:15,4,033,33039,1,1,2,4,ROCADE A 630,44.79166805,-0.5404222,1,ROCADE A 630,0,,3,6,0,1,33,200,3,, -1,2,0,1,90
202300032264,10,11,2023,23:35,3,033,33550,2,3,1,3,CHEM DE COUHINS,44.76162,-0.56029,4,CHEM DE COUHINS,0,,2,2,1,1, -1, -1,1,, -1,1,0,1,50
202300032264,10,11,2023,23:35,3,033,33550,2,3,1,3,CHEM DE COUHINS,44.76162,-0.56029,4,,-1,,2,2,-1,1, -1, -1,1,, -1,1,0,1,50
202300032268,10,11,2023,15:00,1,033,33063,2,3,1,3,RUE CARTON CAUD,44.85945,-0.63137,4,AVE DU MAL DE LATTRE DE TASSIGNY CAUD.,0,,2,2,2,1, -1, -1,1,, -1,1,0,1,50
202300032268,10,11,2023,15:00,1,033,33063,2,3,1,3,RUE CARTON CAUD,44.85945,-0.63137,4,RUE CARTON CAUD,0,,2,2,0,1, -1, -1,1,, -1,1,0,1,30
202300032273,10,11,2023,15:00,1,033,33318,2,1,8,6,Rue Etienne Marcel,44.80671383,-0.63327357,4,RUE ETIENNE MARCEL,0,,2,2,0,1, -1, -1,1,, -1,1,0,1,30
202300032304,25,6,2023,21:40,1,033,33318,2,1,1,3,Avenue Antoine Becquerel,44.78747,-0.64558,4,BECQUEREL (AVE ANTOINE),0,,2,3,0,1, -1, -1,1,, -1,1,0,1,50
202300032357,14,12,2023,12:10,1,033,33063,2,7,1,6,PCE LUCIEN VICTOR MEUNIER,44.84362,-0.58668,4,PCE LUCIEN VICTOR MEUNIER,0,,2,2,0,1, -1, -1,1,, -1,1,9,1,50
202300032364,14,12,2023,07:40,3,033,33318,2,3,1,3,Avenue du Mar̩chal de Lattre de Tassigny (rd),44.76858858,-0.71882038,3,AVE MAL DE LATTRE DE TASSIGNY,0,,2,2,0,1,14,787,1,, -1,2,0,1,50
202300032364,14,12,2023,07:40,3,033,33318,2,3,1,3,Avenue du Mar̩chal de Lattre de Tassigny (rd),44.76858858,-0.71882038,3,RUE DU BLAYAIS,0,,2,2,0,1, -1, -1,1,, -1,2,0,1,50
202300032470,23,5,2023,10:45,1,033,33229,2,9,1,2,61 Avenue de la Liberation,44.706257,-1.045246,3,3,-1,,2,2,0,1,88,700,1,,"5,5",1,0,1,50
202300032482,26,6,2023,12:30,1,033,33205,1,2,1,3,pk 30 D11,44.62620963,-0.3692451,3,11,0,D,2,2,0,1,29,800,1,,4,1,0,1,80
202300032482,26,6,2023,12:30,1,033,33205,1,2,1,3,pk 30 D11,44.62620963,-0.3692451,3,117,0,D,2,2,0,1,15,500,1,,4,1,0,1,80
202300032644,24,6,2023,14:46,1,033,33422,1,1,1,3,Avenue de Pierroton,44.788856,-0.775373,3,211,0,D,2,2,0,1,33,500,1,,"5,5",1,0,1,80
202300032669,25,6,2023,18:05,1,033,33448,1,1,1,6,AUTOROUTE A 62,44.69585062,-0.49751759,1,AUTOROUTE A 62,0,,3,4,0,1,9,819,1,, -1,1,0,1,130
202300032785,5,9,2023,14:15,1,033,33192,1,1,1,2,ROCADE A 630,44.78986,-0.61239,1,ROCADE A 630,0,,3,6,0,1,26,0,1,,14,1,0,1,90
202300032793,14,12,2023,08:50,1,033,33238,2,1,1,6,15 Avenue de Gradignan,44.73056093,-0.60211703,3,109,0,D,2,2,0,1,6,0,1,,7,2,0,1,50
202300032801,13,12,2023,13:10,1,033,33013,1,1,2,3,RN 230,44.86839024,-0.50444307,2,ROUTE NATIONALE 230,0,,3,6,0,1,42,345,1,,14,2,0,1,90
202300032894,6,9,2023,13:45,1,033,33069,2,2,1,3,Boulevard Godard,44.86247253,-0.58469206,4,BD GODARD,0,,2,4,3,1, -1, -1,1,, -1,1,0,1,50
202300032894,6,9,2023,13:45,1,033,33069,2,2,1,3,Boulevard Godard,44.86247253,-0.58469206,4,PCE AMPERE,0,,2,2,0,1, -1, -1,1,, -1,1,0,1,50
202300032895,6,9,2023,07:50,1,033,33522,2,1,1,2,Cours de la Lib̩ration,44.8031,-0.5932,4,CRS DE LA LIBERATION,0,,3,2,1,1, -1, -1,1,, -1,1,0,1,30
202300032983,6,10,2023,21:25,3,033,33435,1,1,1,5,D1113,44.570559,-0.216988,3,1113,-1,,2,2,0,1,24,650,1,,7,1,0,1,80
202300032993,8,10,2023,11:35,1,033,33550,1,1,1,2,ROCADE A 630,44.77910364,-0.55226684,1,ROCADE A 630,0,,3,6,0,1,31,500,1,, -1,1,0,1,90
202300033045,6,10,2023,17:20,1,033,33119,2,3,1,3,Avenue des Quatre Pavillons,44.86288,-0.51673,4,AVE DES QUATRE PAVILLONS,0,,2,2,0,1, -1, -1,1,, -1,1,0,1,30
202300033045,6,10,2023,17:20,1,033,33119,2,3,1,3,Avenue des Quatre Pavillons,44.86288,-0.51673,4,RUE GABRIEL FAURE,0,,2,2,0,1, -1, -1,1,, -1,1,0,1,30
202300033048,6,10,2023,18:20,1,033,33529,2,1,1,3,LECLERC (AVE DU GAL) DU 02 ET +,44.638822,-1.145904,3,LECLERC (AVE DU GAL) DU 02 ET +,0,,2,2,0,1,16,650,1,, -1,1,0,1,50
202300033109,19,1,2023,17:42,4,033,33487,1,1,3,2,AUTOROUTE A 10,44.95442,-0.45581,1,AUTOROUTE A 10,0,,3,6,0,2,534,90,2,, -1,2,2,1,130
202300033190,5,10,2023,17:10,1,033,33480,1,1,1,4,59 Lieu Dit les Grandes Versannes,44.884968,-0.199418,3,19,-1,,2,2,0,1,1,500,1,,"5,5",1,0,1,70
202300033221,18,1,2023,08:50,1,033,33318,2,5,8,3,Rue du Pin Vert,44.80948194,-0.62678665,4,AVE JEAN CORDIER,0,,2,2,2,1, -1, -1,1,, -1,1,5,1,30
202300033221,18,1,2023,08:50,1,033,33318,2,5,8,3,Rue du Pin Vert,44.80948194,-0.62678665,4,RUE DU PIN VERT,0,,2,2,0,1, -1, -1,2,, -1,1,5,1,50
202300033273,18,1,2023,19:25,5,033,33249,1,1,2,4,ROUTE NATIONALE 230,44.87836,-0.50928,2,ROUTE NATIONALE 230,0,,3,6,0,1,43,830,1,, -1,2,2,1,90
202300033274,18,1,2023,17:58,1,033,33397,1,1,4,2,AUTOROUTE A 10,44.922858,-0.474306,1,AUTOROUTE A 10,0,,3,6,0,1,537,900,1,, -1,2,0,1,130
202300033275,18,1,2023,09:35,1,033,33550,1,1,2,3,AUTOROUTE A 62,44.77258,-0.55556,1,AUTOROUTE A 62,0,,3,4,0,1,0,654,1,, -1,2,0,1,130
202300033398,27,7,2023,15:45,1,033,33032,1,6,1,3,Quai de Vial,44.91923963,-0.5438903,4,AVE DES GUERLANDES,0,,2,2,0,1, -1, -1,1,, -1,1,0,1,50
202300033398,27,7,2023,15:45,1,033,33032,1,6,1,3,Quai de Vial,44.91923963,-0.5438903,4,VIAL (QUAI DE),0,,2,2,0,1, -1, -1,1,, -1,1,0,1,50
