Num_Acc,jour,mois,an,hrmn,lum,dep,com,agg,int,atm,col,adr,lat,long,catr,voie,v1,v2,circ,nbv,vosp,prof,pr,pr1,plan,lartpc,larrout,surf,infra,situ,vma
202000010433,22,11,2020,19:30,3,033,33425,1,1,1,3,D137,45.056281,-0.477428,3,137,-1,,2,2,0,4,6,965,1,, -1,1,0,1,80
202000010502,23,11,2020,08:45,1,033,33238,2,1,1,3,Cours du MarÃ©chal Leclerc,44.731118,-0.600209,3,651,-1,,2,2,0,1,6,690,1,, -1,1,0,1,50
202000010514,12,6,2020,08:00,1,033,33349,2,2,1,3,Lieu Dit le Joucla,44.74382,-0.48577,3,10,-1,,2,2,0,1,87,120,1,, -1,1,0,1,70
202000010537,20,11,2020,14:55,1,033,33249,2,1,1,1,QUAI ELISABETH DUPEYRON,44.8734,-0.53701,4,QUAI ELISABETH DUPEYRON,0,,2,5,3,1,(1),(1),1,, -1,1,0,1,50
202000010622,14,5,2020,16:30,1,033,33069,2,7,1,3,277 Boulevard Godard / PCE RAVEZIES,44.86582,-0.57615,4,BD GODARD,0,,3,8,2,1,(1),(1),1,, -1,1,5,1,50
202000010721,5,5,2020,20:45,1,033,33529,1,6,1,7,RD 1250 (Camicas - Sortie Dune),44.63,-1.15632,3,1250 (Camicas - Sortie Dune),0,,2,2,0,1,45,270,2,, -1,8,0,1,80
202000010771,23,4,2020,15:10,1,033,33483,1,1,1,2,D13,44.891436,-0.396645,3,13,0,,2,2,0,1,3,18,2,, -1,1,0,1,70
202000011062,28,1,2020,15:15,1,033,33366,1,1,1,2,AUTOROUTE A 10,45.00981,-0.42838,1,10,0,,3,7,0,3,527,0,1,, -1,1,0,1,130
202000011120,28,1,2020,02:00,5,033,33063,2,4,2,6,RUE GASPARD PHILIPPE / PL CANTELOUP,44.8331829,-0.5666536,4,RUE GASPARD PHILIPPE,0,,1,1,0,1,(1),(1),1,, -1,2,0,1,50
202000011121,27,1,2020,20:10,5,033,33522,2,6,2,3,RUE PACARIS / RUE CLEMENT THOMAS / CHEM DE BENEDIGUES,44.79882,-0.5827,4,RUE PACARIS,0,,2,3,1,1,(1),(1),1,, -1,2,0,1,50
202000011122,27,1,2020,15:27,1,033,33249,2,6,2,3,AVE DE LA LIBERATION / RUE DES GAROSSES,44.8764,-0.51921,4,AVE DE LA LIBERATION,0,,3,4,3,1,(1),(1),1,, -1,2,4,6,30
202000011123,17,1,2020,08:30,2,033,33281,2,2,2,6,AVE DES EYQUEMS / RUE MARBOTIN / CHEM DE LA TOUR DE VEYRINES,44.82793,-0.64614,4,AV DES EYQUEMS,0,,2,2,0,1,(1),(1),1,, -1,2,0,1,50
202000011280,14,9,2020,08:35,1,033,33063,2,1,1,6,AVE D'ARES CAUD,44.83843,-0.61328,4,AVE D'ARES CAUD,0,,1,2,1,1,(1),(1),1,, -1,1,0,1,50
202000011367,18,7,2020,01:20,5,033,33063,2,1,1,6,RUE MALBEC,44.82411,-0.56496,4,RUE MALBEC,0,,1,2,1,1,(1),(1),1,, -1,1,0,1,50
202000011369,17,7,2020,23:40,5,033,33063,2,1,1,5,RUE YVES GLOTIN,44.89273,-0.54569,4,RUE YVES GLOTIN,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202000011370,17,7,2020,21:25,1,033,33063,2,6,1,6,CRS JULES LADOUMEGUE FACE ALL F DU PARKING,44.89806,-0.5683,4,CRS JULES LADOUMEGUE,0,,3,4,0,1,(1),(1),1,, -1,1,0,1,50
202000011371,17,7,2020,14:30,1,033,33192,2,1,1,6,RUE DE LAHOUNEAU,44.78035,-0.6146,4,RUE DE LAHOUNEAU,0,,2,4,2,1,(1),(1),1,, -1,1,0,1,50
202000011373,17,7,2020,03:45,5,033,33529,2,5,1,6,FOCH (AVE MAL),44.64106,-1.19225,4,FOCH (AVE MAL),0,,2,2,0,1,(1),(1),1,, -1,1,0,4,50
202000011550,16,7,2020,10:15,1,033,33238,2,3,1,5,D651,44.708209,-0.607059,3,651,-1,,2,2,0,1,9,630,1,, -1,1,5,1,50
202000011591,17,6,2020,13:20,1,033,33205,1,2,3,3,D11,44.626175,-0.369394,3,11,0,,2,2,0,1,29,840,1,,"5,5",2,0,1,80
202000011675,15,6,2020,19:15,1,033,33529,2,3,1,3,PARC DES EXPOSITIONS (Ave du),44.61052,-1.11975,4,PARC DES EXPOSITIONS (Ave du),0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202000011806,12,10,2020,20:20,5,033,33249,2,2,2,3,COTE DE LA GARONNE,44.88524,-0.51835,1,630,0,,1,2,0,4,1,170,1,, -1,2,3,8,50
202000011810,17,8,2020,09:50,1,033,33281,2,1,1,2,AVE MARCEL DASSAULT,44.8422,-0.74428,4,AVE MARCEL DASSAULT,0,,2,4,2,1,(1),(1),1,, -1,1,9,1,80
202000011811,12,10,2020,18:15,1,033,33522,2,8,1,3,CRS GAMBETTA / RUE LAMARTINE,44.81519,-0.58723,4,CRS GAMBETTA,0,,2,2,3,1,(1),(1),1,, -1,1,4,6,50
202000011812,3,10,2020,12:15,1,033,33281,2,2,3,6,AVE DE LA MARNE / AVE DE BELFORT,44.8327,-0.64769,4,AVE DE LA MARNE,0,,3,9,-1,1,(1),(1),1,, -1,2,5,1,50
202000011813,12,10,2020,08:45,1,033,33529,1,1,1,5,RD 1250 (OUSTALET - BONNEVAL),44.61363,-1.1537,3,1250,0,,2,2,0,1,43,145,3,, -1,2,0,1,80
202000011915,17,8,2020,09:55,1,033,33096,1,1,1,2,AUTOROUTE A 10,44.89126,-0.50196,1,10,0,,3,8,0,1,542,130,1,, -1,1,0,1,90
202000011981,17,8,2020,00:00,5,033,33554,2,1,1,6,AVE DU TECHENEY,44.87554,-0.49175,4,AVE DU TECHENEY,0,,2,4,2,1,(1),(1),2,, -1,1,0,1,50
202000012034,11,10,2020,21:30,5,033,33550,2,1,1,1,RTE DE TOULOUSE,44.78246,-0.56607,4,RTE DE TOULOUSE,0,,2,4,2,1,(1),(1),1,, -1,1,0,1,50
202000012036,11,10,2020,05:45,5,033,33249,2,1,1,1,QUAI CARRIET,44.8832,-0.53072,4,QUAI CARRIET,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202000012069,17,8,2020,06:50,2,033,33173,1,3,1,6,Lieu Dit Bernarderie,44.95702,0.002967,4,Bernaderie,-1,,2,2,0,1,(1),(1),1,, -1,1,0,8,70
202000012070,17,8,2020,00:22,3,033,33236,1,1,1,2,CD106 CLAOUEY,44.77207,-1.17242,3,106,-1,,2,2,0,1,49,320,1,, -1,1,0,1,80
202000012110,14,8,2020,15:30,1,033,33085,1,2,1,3,Route des 2 Ponts,44.76338,-0.495297,3,10,-1,,2,2,0,1,84,670,1,, -1,1,0,1,80
202000012228,28,12,2020,10:15,1,033,33095,1,1,4,4,A65 PK 28.100,44.304143,-0.229654,1,A65,-1,,3,4,0,1,28,100,1,, -1,5,0,1,110
202000012269,26,12,2020,14:00,1,033,33063,2,3,1,4,BD ALFRED DANEY,44.86794,-0.57088,4,BD ALFRED DANEY,0,,3,4,2,1,(1),(1),1,, -1,1,5,1,50
202000012291,27,12,2020,20:10,3,033,33352,1,1,3,1,D9e1,44.577599,-0.075595,3,9E1,-1,,2,2,0,1,0,830,2,, -1,2,0,1,80
202000012323,26,12,2020,01:25,3,033,33448,1,1,1,6,AUTOROUTE A 62,44.710116,-0.513391,1,AUTOROUTE A 62,0,,3,4,0,1,7,700,1,, -1,1,0,1,130
202000012335,15,5,2020,20:00,1,033,33085,1,1,1,1,RD 10,44.762466,-0.495651,3,10,-1,,2,2,0,1,84,780,1,, -1,1,0,1,80
202000012455,21,11,2020,15:50,1,033,33154,1,3,7,1,D674,45.115071,-0.010917,3,21,0,,2,2,0,1,0,1,1,, -1,1,5,8,80
202000012480,20,11,2020,19:00,5,033,33056,2,2,1,3,avenue du 11 novembre,44.930457,-0.620969,4,Avenue du 11 novembre,-1,,2,2,0,1,0,(1),1,, -1,1,5,1,50
202000012539,7,5,2020,22:45,5,033,33529,2,1,2,6,67 Avenue de BisseriÃ©,44.62189,-1.13261,4,BISSERIE (AVE DE),0,,2,2,0,1,(1),(1),1,, -1,2,0,1,50
202000012626,11,5,2020,19:00,1,033,33063,2,1,2,3,Cours Edouard Vaillant,44.86215,-0.55967,4,Cours Edouard Vaillant,0,,2,4,2,1,(1),(1),1,, -1,2,0,5,50
202000012627,11,5,2020,17:20,1,033,33529,1,8,2,3,RN250 / voie ferrÃ©e,44.61812,-1.13113,2,250,0,,2,2,0,1,41,245,2,,7,2,0,1,80
202000012697,10,5,2020,22:35,5,033,33063,2,2,3,3,RUE MALBEC / RUE BILLAUDEL,44.8246579,-0.5638325,4,RUE MALBEC,0,,1,2,1,1,(1),(1),1,, -1,2,5,5,30
202000012787,28,1,2020,09:15,1,033,33527,1,1,2,4,A660 PR17+360,44.61351,-1.04289,1,660,0,,3,4,0,1,17,360,1,, -1,2,0,1,110
202000012862,26,1,2020,19:30,2,033,33063,2,6,1,-1,Avenue de Labarde,44.88723,-0.54939,4,AVE DE LABARDE,0,,2,2,0,1,0,0,1,, -1,1,0,1,50
202000012865,26,1,2020,04:45,3,033,33529,1,1,1,1,LIGNON (BD LOUIS),44.63389,-1.18862,3,217,0,,2,2,0,2,5,100,3,, -1,1,0,1,50
202000013015,27,1,2020,15:00,1,033,33122,1,1,2,6,151 Av Saint Jacques de Compostelle,44.72277,-0.68458,3,1010,-1,,2,2,0,1,62,110,2,, -1,2,0,3,80
202000013047,20,1,2020,15:40,1,033,33056,2,3,1,6,RUE DE FONGRAVEY / PARKING CENTRE DE LOISIRS FONGRAVEY,44.91736,-0.63275,4,RUE DE FONGRAVEY,0,,2,2,0,1,0,0,1,, -1,1,0,1,30
202000013048,28,2,2020,21:50,5,033,33199,2,1,1,1,204 Av du Mal de Lattre de Tassigny,44.63645,-1.09034,3,650,0,,2,2,0,1,12,33,1,, -1,1,0,1,50
202000013053,26,1,2020,14:35,1,033,33162,1,1,3,6,ROCADE A 630 - Ech9 -,44.85898,-0.66207,1,A630,0,,1,1,0,1,13,630,3,, -1,2,3,1,50
202000013129,16,7,2020,17:35,1,033,33281,2,1,1,6,PCE CHARLES DE GAULLE,44.8422,-0.64661,4,PCE CHARLES DE GAULLE,0,,2,4,2,1,(1),(1),1,, -1,1,0,1,50
202000013130,16,7,2020,14:20,1,033,33249,1,1,1,6,RTE D'YVRAC,44.88026,-0.5043,4,RTE D'YVRAC,0,,2,4,2,2,(1),(1),2,, -1,1,0,1,50
202000013131,16,7,2020,08:30,1,033,33550,2,3,1,4,AVE DES PYRENEES / ALL JACQUES BREL,44.76825,-0.56366,4,AVE DES PYRENEES,0,,2,4,2,1,(1),(1),1,, -1,2,0,1,50
202000013244,11,7,2020,23:45,3,033,33553,1,1,1,2,N10,45.01705,-0.426702,2,10,-1,,3,4,0,1,19,80,1,, -1,1,0,1,110
202000013491,16,6,2020,16:10,1,033,33013,1,1,1,3,ROUTE NATIONALE 230,44.85283,-0.50509,2,230,0,,3,3,0,1,40,631,1,,14,1,0,1,90
202000013552,15,6,2020,18:15,1,033,33281,2,3,1,4,AVE DE L'YSER / RUE GEORGES COURTELINE,44.841973,-0.6626002,4,AVE DE L'YSER,0,,2,4,2,1,(1),(1),1,, -1,1,0,1,50
202000013553,14,6,2020,01:15,5,033,33529,2,1,2,6,OCEAN (143 BD DE L'),44.62575,-1.20209,3,218,0,,2,2,-1,1,5,70,1,,"5,5",2,0,1,50
202000013681,15,8,2020,09:35,1,033,33529,1,6,1,3,RD 1250 (CAMICAS-OUSTALET),44.62993,-1.15683,3,1250,0,,2,2,0,1,45,250,2,, -1,1,5,1,80
202000013760,14,8,2020,13:15,1,033,33249,2,1,1,2,QUAI CARRIET,44.88413,-0.53027,4,QUAI CARRIET,0,,2,3,1,1,(1),(1),1,, -1,1,0,1,30
202000013761,14,8,2020,08:50,1,033,33318,2,6,1,2,AVE GUSTAVE EIFFEL,44.78171,-0.64998,4,AVE GUSTAVE EIFFEL,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202000013762,14,8,2020,16:20,1,033,33529,1,6,1,2,BISCAROSSE (AVE DE) JUSQU'A DUNE,44.59765,-1.19642,3,218,0,,2,4,2,1,8,745,1,, -1,1,5,1,70
202000013763,14,8,2020,11:55,1,033,33529,2,3,1,7,PYLA (BD DU),44.63351,-1.16212,3,217,0,,2,2,1,1,2,770,1,, -1,1,-1,5,30
202000013764,14,8,2020,09:05,1,033,33009,2,4,1,3,PLAGE (BD DE LA) DU 01 AU 53,44.65633,-1.14722,3,650,0,,2,2,0,1,19,220,1,, -1,1,0,8,50
202000013830,14,8,2020,09:20,1,033,33466,2,1,1,3,44 Route de l'Entre 2 Mers,44.822296,-0.291272,3,936,0,,2,2,0,2,23,80,1,, -1,1,0,1,50
202000013854,10,8,2020,11:20,1,033,33005,2,2,1,3,Boulevard du MarÃ©chal Juin,44.732806,-1.079238,3,802,-1,,2,2,0,1,7,130,1,, -1,1,0,8,50
202000013917,9,10,2020,03:45,3,033,33179,1,6,1,6,Chemin de Jean Roux,45.002104,-0.27969,3,18,0,,2,2,0,1,47,710,3,, -1,1,5,1,70
202000013923,11,10,2020,17:05,1,033,33550,1,1,2,6,ROCADE A 630,44.77758,-0.55932,1,630,0,,3,6,0,1,31,0,1,, -1,2,0,1,90
202000014085,24,12,2020,18:45,3,033,33106,1,1,2,7,lieu dit sendets,44.56164,-0.116451,3,226,0,,2,2,0,1,7,1320,1,, -1,2,0,3,80
202000014251,19,11,2020,06:50,5,033,33200,2,6,2,2,MAGUDAS (AVE DE),44.8585,-0.67743,4,MAGUDAS (AVE DE),0,,2,6,2,1,(1),(1),1,, -1,2,5,1,50
202000014345,19,11,2020,16:08,1,033,33550,1,1,1,2,ROCADE A 630,44.7796,-0.57397,1,630,0,,3,6,0,1,29,972,1,, -1,1,0,1,90
202000014447,5,5,2020,14:15,1,033,33284,1,1,1,6,A660,44.62427,-0.85913,1,660,0,,1,2,0,1,2,270,3,,10,1,3,3,130
202000014458,11,5,2020,06:45,2,033,33019,1,1,3,1,"Route dÃ©partementale 3, PK 90+600",44.69958,-1.02313,3,3,-1,,-1,2,0,1,90,600,3,,"5,5",4,0,1,70
202000014468,9,5,2020,20:45,1,033,33039,1,1,3,1,Avenue Jeanne d'Arc,44.79465,-0.54243,4,Avenue Jeanne d'Arc,0,,2,2,0,2,(1),(1),4,, -1,2,0,1,50
202000014469,9,5,2020,05:00,5,033,33063,2,1,2,6,BD DU PRESIDENT WILSON,44.85221,-0.59464,4,BD DU PRESIDENT WILSON,0,,3,6,2,1,(1),(1),1,, -1,2,0,1,50
202000014518,8,5,2020,12:40,1,033,33039,2,1,1,6,RUE CALIXTE CAMELLE,44.8087,-0.53953,4,RUE CALIXTE CAMELLE,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,30
202000014642,25,1,2020,21:45,5,033,33167,2,3,2,3,BD JOLIOT-CURIE / RUE DE LA BENAUGE,44.84213,-0.54243,4,BD JOLIOT-CURIE,0,,3,6,0,1,(1),(1),1,, -1,2,5,1,50
202000014643,25,1,2020,18:55,5,033,33039,2,5,1,1,AVE JEANNE D'ARC / RUE DU CHEVALIER DE LA BARRE / AV DU PROFESSEUR BERGONIE / AV DU MARECHAL DE LATTRE DE TASSIGNY / RUE IRENE ET FREDERIC JOLIOT-CURIE,44.80274,-0.54597,4,AVE JEANNE D'ARC,0,,2,2,0,1,0,0,1,, -1,1,5,1,30
202000014644,24,1,2020,20:00,5,033,33063,2,3,1,6,QUAI LOUIS XVIII / ALL DE MUNICH,44.84498,-0.57058,4,QUAI LOUIS XVIII,0,,3,9,-1,1,(1),(1),1,, -1,1,5,1,50
202000014774,24,1,2020,20:10,5,033,33065,2,1,1,1,46 AVE DE LA BELLE ETOILE,44.8245,-0.47827,4,AVE DE LA BELLE ETOILE,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202000014775,24,1,2020,19:30,5,033,33119,2,2,1,6,CRS VICTOR HUGO / RUE DU MARECHAL FOCH,44.85519,-0.53219,4,CRS VICTOR HUGO,0,,2,2,0,1,0,0,1,, -1,1,5,1,30
202000014776,24,1,2020,07:50,1,033,33063,2,3,1,2,QUAI DESCHAMPS / RUE RENE BUTHAUT,44.83702,-0.55626,4,QUAI DESCHAMPS,0,,2,4,2,1,(1),(1),1,, -1,1,0,1,50
202000014847,15,7,2020,18:35,1,033,33063,2,2,1,3,CRS DE LA SOMME / RUE LAJARTE,44.82535,-0.57254,4,CRS DE LA SOMME,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50
202000014849,15,7,2020,18:40,1,033,33199,2,1,1,4,RD 256,44.57761,-1.10349,3,RD 256,0,,2,2,0,1,3,10,1,, -1,1,0,1,80
202000014851,14,7,2020,13:45,1,033,33009,2,1,1,3,GAMBETTA (AVE) DU 01 AU 35,44.66235,-1.16854,4,GAMBETTA (AVE) DU 01 AU 35,0,,1,1,0,1,(1),(1),1,, -1,1,0,1,30
202000014891,24,2,2020,18:10,1,033,33099,1,3,1,2,29 Avenue de Branne,44.828056,-0.461769,3,936,-1,,2,2,0,1,8,693,1,, -1,1,8,1,80
202000014988,3,3,2020,13:30,1,033,33063,1,1,3,6,ROCADE A 630,44.88383,-0.55677,1,630,0,,1,2,0,1,4,599,3,, -1,2,3,1,50
202000014990,29,2,2020,19:25,4,033,33474,1,1,1,4,AUTOROUTE A 62,44.67321,-0.47734,1,62,0,,3,4,0,1,12,800,1,, -1,1,0,1,130
202000014993,29,2,2020,17:05,1,033,33213,1,1,1,5,AUTOROUTE A 62,44.68473,-0.49065,1,62,0,,3,4,0,1,11,100,1,, -1,1,0,1,130
202000014995,29,2,2020,06:40,5,033,33192,1,1,1,2,ROCADE A 630,44.79017,-0.60901,1,630,0,,3,4,0,1,26,288,1,, -1,1,0,1,90
202000014997,29,2,2020,06:15,5,033,33003,1,1,1,2,A10,44.93422,-0.46748,1,10,0,,3,6,0,1,536,500,1,, -1,1,0,1,130
202000014999,28,2,2020,06:00,2,033,33063,1,1,1,6,ROCADE A 630,44.88721,-0.57098,1,630,0,,3,4,0,1,6,118,1,, -1,1,8,1,70
202000015001,27,2,2020,07:35,2,033,33397,1,1,3,5,AUTOROUTE A10,44.89347,-0.4992,1,10,0,,3,6,0,2,541,799,1,, -1,2,0,1,110
202000015003,25,2,2020,14:45,1,033,33063,1,1,2,6,A630,44.88579,-0.56285,1,630,0,,1,2,0,1,5,125,4,, -1,2,3,1,50
202000015004,25,2,2020,09:25,1,033,33075,1,1,2,3,Rue des Airelles,44.88994,-0.61472,1,630,0,,3,4,0,1,9,270,2,, -1,2,0,1,70
202000015231,12,9,2020,18:05,1,033,33039,2,1,1,6,BD ALBERT 1ER,44.81322,-0.56395,4,BD ALBERT 1ER,0,,3,5,1,1,(1),(1),1,, -1,1,0,1,50
202000015232,12,9,2020,12:30,1,033,33281,2,1,1,2,AVE DE MAGUDAS,44.8581,-0.66503,4,AVE DE MAGUDAS,0,,2,4,0,1,(1),(1),1,, -1,1,0,1,50
202000015233,11,9,2020,10:50,1,033,33281,2,6,1,3,AVE MARCEL DASSAULT,44.84666,-0.6775,4,AVE MARCEL DASSAULT,0,,2,4,2,1,(1),(1),1,, -1,1,5,1,50
202000015358,5,8,2020,19:45,1,033,33100,1,1,1,6,Lieu Dit Touzignan,45.127892,-0.624526,3,937,-1,,2,2,0,1,2,640,1,, -1,1,0,1,-1
202000015368,12,9,2020,16:48,1,033,33535,1,1,1,5,ROUTE NATIONALE 230,44.83064,-0.50154,2,230,0,,3,6,0,2,38,116,3,, -1,1,0,1,90
202000015369,12,9,2020,16:20,1,033,33249,1,1,1,6,ROUTE NATIONALE 230,44.88298,-0.5116,2,230,0,,1,2,0,2,44,99,2,, -1,1,3,1,50
202000015416,14,6,2020,23:16,5,033,33550,2,1,1,6,RUE VICTOR SCHOELCHER,44.76039,-0.55774,4,RUE VICTOR SCHOELCHER,0,,1,1,0,1,(1),(1),1,, -1,1,0,1,50
202000015456,25,3,2020,18:30,2,033,33437,1,1,7,6,rue pierre de coubertin,44.858774,-0.049374,4,,-1,,2,2,0,2,(1),(1),4,, -1,1,0,1,50
202000015488,14,6,2020,00:05,5,033,33243,2,1,1,6,Place Decazes,44.9215142,-0.241691,3,670,0,,2,2,0,1,1,170,3,, -1,1,0,4,30
202000015499,14,6,2020,03:30,4,033,33249,1,1,3,6,ROUTE NATIONALE 230,44.88431,-0.51126,2,230,0,,1,2,0,1,44,250,3,,10,8,3,3,50
202000015579,13,6,2020,21:40,3,033,33266,2,2,1,6,Lieu Dit Joyeux,45.061261,-0.334297,3,18,0,,2,2,0,1,39,228,2,, -1,1,0,8,50
202000015606,7,8,2020,16:00,1,033,33407,1,1,1,6,Rue du Pastin,45.02163,-0.349998,4,Au Pastin,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,80
202000015614,14,8,2020,20:30,2,033,33063,1,1,1,4,ROCADE A 630,44.88047,-0.53915,1,630,0,,3,6,0,2,3,160,1,, -1,1,2,1,70
202000015615,14,8,2020,15:45,1,033,33167,1,1,1,2,ROUTE NATIONALE 230,44.84263,-0.50137,2,230,0,,1,1,0,4,39,500,3,, -1,1,3,1,50
202000015665,13,8,2020,21:00,2,033,33063,2,2,1,3,RUE LEYTEIRE,44.830869,-0.569817,4,RUE LEYTEIRE,0,,1,1,0,1,(1),(1),1,, -1,2,0,1,50
202000015799,10,10,2020,22:50,3,033,33080,1,1,1,2,AUTOROUTE A 62,44.75495,-0.54396,1,62,0,,3,4,0,1,2,119,1,, -1,1,0,1,130
202000015800,10,10,2020,08:00,2,033,33162,1,1,2,2,ROCADE A 630,44.87136,-0.64187,1,630,0,,3,4,0,1,12,43,1,, -1,2,8,1,70
202000015869,10,10,2020,00:25,5,033,33063,2,3,1,3,RUE LUCIEN FAURE,44.86769,-0.56384,4,RUE LUCIEN FAURE,0,,3,6,2,1,(1),(1),1,, -1,1,0,1,50
202000015870,9,10,2020,15:30,1,033,33063,2,3,1,6,BD DES FRERES MOGA,44.82665,-0.54744,4,BD DES FRERES MOGA,0,,3,4,0,1,(1),(1),1,, -1,1,0,1,50
202000015967,9,10,2020,10:00,1,033,33122,1,2,1,3,Route de Saucats,44.719299,-0.740778,1,63,-1,,1,1,0,1,11,840,1,, -1,1,3,8,70
202000015975,3,9,2020,18:50,1,033,33056,2,2,1,3,3 Avenue du GÃ©nÃ©ral de Gaulle,44.909174,-0.638532,4,Avenue du Général de Gaulle,0,,2,4,2,1,(1),(1),1,, -1,1,0,1,30
202000015978,24,12,2020,11:05,1,033,33063,1,1,1,4,ROCADE A 630,44.879099,-0.533132,1,630,0,,3,6,0,2,2,539,1,, -1,1,2,1,70
202000016034,23,12,2020,20:05,3,033,33249,2,6,2,6,QUAI FRANCAIS,44.88877,-0.5297,4,QUAI FRANCAIS,0,,2,2,0,1,(1),(1),1,, -1,2,0,1,50
202000016035,23,12,2020,14:00,1,033,33281,2,9,2,3,AVE DE LA MARNE,44.83266,-0.64674,4,AVE DE LA MARNE,0,,3,6,2,1,(1),(1),1,, -1,2,0,1,50
202000016036,23,12,2020,15:20,1,033,33032,2,2,2,1,AVE LAMARTINE,44.90453,-0.51505,4,AVE LAMARTINE,0,,2,2,0,1,(1),(1),1,, -1,2,0,1,50
202000016037,23,12,2020,08:50,1,033,33550,2,2,1,3,AVE PIERRE PROUDHON,44.78466,-0.58617,4,AVE PIERRE PROUDHON,0,,2,5,3,1,(1),(1),1,, -1,1,0,1,50
202000016038,22,12,2020,15:30,1,033,33063,2,1,8,2,AVE DE NONTRASTE,44.87741,-0.56461,4,AVE DE NONTRASTE,0,,2,2,0,2,(1),(1),1,, -1,1,2,1,50
202000016185,17,11,2020,19:30,5,033,33056,1,1,1,1,151 avenue de labarde,44.929827,-0.562556,4,Avenue de labarde,-1,,2,2,0,1,(1),(1),3,, -1,1,0,1,70
202000016265,17,11,2020,21:00,5,033,33423,1,1,1,6,CD 2 lieu dit la mouline,45.157046,-0.738959,3,2,-1,,2,2,0,2,49,550,2,, -1,1,0,3,30
202000016407,7,5,2020,05:45,2,033,33038,1,1,1,6,RD201,45.37865,-0.916512,3,201,-1,,2,2,0,1,8,89,3,,4,1,0,3,80
202000016425,5,5,2020,19:40,1,033,33063,2,2,1,3,RUE NOTRE DAME / RUE CORNAC / RUE LATOUR,44.85089,-0.5718,4,RUE NOTRE DAME,0,,1,1,0,1,(1),(1),1,, -1,1,0,1,50
202000016506,4,5,2020,18:40,1,033,33281,2,6,1,6,AVE ROLAND GARROS / RUE CAMILLE FLAMMARION,44.82906,-0.68756,4,AVE ROLAND GARROS,0,,2,4,2,1,(1),(1),1,, -1,1,0,1,50
202000016531,5,5,2020,03:25,5,033,33322,2,6,1,7,D1,44.94475,-0.69134,3,1,-1,,2,2,0,1,6,300,1,,"5,5",2,0,1,50
202000016555,3,5,2020,14:30,1,033,33408,1,1,1,7,19 Route de Camblanes,44.7647,-0.383488,3,14,-1,,2,2,0,1,10,566,3,,6,1,0,1,80
202000016565,24,1,2020,23:55,5,033,33001,1,3,1,1,RD1089 / RD17 - Lieu Dit Tripoteau,44.99452,-0.12779,3,1089,0,,2,1,0,1,14,310,1,,"5,5",1,5,1,70
202000016661,23,1,2020,21:10,5,033,33281,1,3,3,5,Av.RENE CASSIN /  A630 (E11b) Bretelle,44.83215,-0.67415,1,630,0,,1,1,0,1,17,320,1,, -1,2,3,8,50
202000016662,23,1,2020,20:55,5,033,33281,2,2,2,1,AVE DE SAINT-MEDARD / AVE DE LA LIBERATIONVE DE L'HIPPODROME,44.86122,-0.64215,4,AVE DE SAINT-MEDARD,0,,2,5,2,1,0,0,1,, -1,2,5,1,50
202000016663,23,1,2020,20:20,5,033,33281,2,2,3,1,AVE DE FONCASTEL / AVE PIERRE MENDES FRANCE,44.83599,-0.64109,4,AVE DE FONCASTEL,0,,2,5,2,1,(1),(1),1,, -1,2,5,1,50
202000016664,23,1,2020,21:00,5,033,33069,2,2,2,2,BD PIERRE 1ER / AVE DE TIVOLI,44.85706,-0.59115,4,BD PIERRE 1ER,0,,3,6,1,1,(1),(1),1,, -1,2,5,1,50
202000016665,23,1,2020,17:40,2,033,33167,1,1,2,6,PENETRANTE EST (D936),44.84419,-0.51242,4,PENETRANTE EST (D936),0,,3,4,0,2,(1),(1),1,, -1,2,0,1,50
202000016666,23,1,2020,08:45,1,033,33162,2,3,1,1,RUE GASTON SAUX / RUE DU COLLEGE TECHNIQUE,44.88383,-0.62967,4,RUE GASTON SAUX,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,30
202000016667,23,1,2020,01:40,5,033,33069,2,3,8,7,RUE DE CAUDERAN / RUE CONSTANT,44.86289,-0.61144,4,RUE DE CAUDERAN,0,,2,2,0,1,(1),(1),3,, -1,2,0,1,30
202000016729,24,1,2020,10:15,1,033,33001,1,3,1,5,RD1089 / RD 17 - Lieu Dit Tripoteau,44.99451,-0.12779,3,1089,0,,2,3,0,1,14,300,1,, -1,2,5,1,70
202000016767,14,7,2020,00:30,3,033,33393,2,1,1,6,22 Route de l'Europe,44.99004,-0.17754,3,22,0,,2,2,0,1,42,720,1,, -1,1,0,1,50
202000016839,14,7,2020,01:40,5,033,33075,2,3,1,3,AVE CHARLES DE GAULLE / AVE DE TERREFORT,44.88814,-0.61042,4,AVE CHARLES DE GAULLE,0,,2,5,2,1,(1),(1),1,, -1,1,5,1,50
202000016840,13,7,2020,06:55,1,033,33281,2,6,7,3,AVE DE MAGUDAS / AVE DE LA LIBERATION,44.856161,-0.64389,4,AVE DE MAGUDAS,0,,2,4,2,1,(1),(1),1,, -1,1,0,1,50
