Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,adr,gps,lat,long,dep,catr,voie,v1,v2,circ,nbv,pr,pr1,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1
201700001291,17,9,23,450,5,2,1,1.0,6.0,366,1555 AVENUE DE L'EUROPE,M,45.01433,-0.42715,330,6,,,,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0
201700001292,17,10,25,2110,5,2,3,9.0,6.0,415,RD669 / R. Marronniers,M,45.01512,-0.46938,330,3,669,,,2.0,2.0,22.0,170.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,99.0
201700001293,17,11,24,1830,5,2,3,2.0,1.0,415,RD669 / RD737,M,45.01609,-0.47058,330,3,669,,,2.0,2.0,22.0,50.0,0.0,1.0,0.0,0.0,25.0,1.0,,1.0,
201700001294,17,11,25,2130,3,1,2,1.0,1.0,366,D670 / VC Ch. La Rousse,M,44.98252,-0.40787,330,3,670,,,2.0,2.0,3.0,470.0,0.0,1.0,0.0,0.0,25.0,1.0,5.0,1.0,99.0
201700001295,17,1,31,1150,1,1,1,1.0,6.0,323,"D672 - PR54+165,45",M,44.57623,-0.22148,330,3,672,,,2.0,2.0,54.0,165.0,0.0,2.0,4.0,0.0,78.0,2.0,0.0,3.0,99.0
201700001296,17,3,1,2120,3,1,1,1.0,7.0,457,Lieu Dit Mercier,M,44.54148,-0.19947,330,4,0,,,2.0,2.0,,,0.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,99.0
201700001297,17,3,31,1235,1,1,2,1.0,3.0,504,carrefour D8/D125,M,44.52689,-0.32544,330,3,125,,,2.0,2.0,16.0,597.0,,,1.0,,,,,,
201700001298,17,4,3,850,2,2,2,5.0,6.0,227,PassPiéton RD8E2 / RD222,M,44.5499,-0.24698,330,3,222,,,1.0,2.0,0.0,315.0,,,,,,,5.0,,
201700001299,17,4,7,1915,2,1,1,1.0,6.0,411,D19,M,44.63784,-0.23143,330,3,19,,,2.0,2.0,32.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,99.0
201700001300,17,4,21,1150,1,2,3,1.0,1.0,457,D224PR5+720/Ch.Labrouche,M,44.55213,-0.17872,330,3,224,,,2.0,2.0,5.0,446.0,0.0,2.0,0.0,0.0,10.0,1.0,,1.0,
201700001301,17,5,8,1630,1,2,6,1.0,3.0,227,Av.République/R.Vignolle,M,44.55211,-0.25727,330,3,1562,,,2.0,4.0,0.0,605.0,0.0,1.0,0.0,0.0,10.0,1.0,5.0,1.0,
201700001302,17,5,17,1530,1,2,9,1.0,6.0,227,Pking allée Jean JAURES,M,44.55304,-0.24524,330,6,,,,0.0,0.0,,,0.0,1.0,0.0,0.0,10.0,1.0,,1.0,
201700001303,17,6,4,1930,1,2,9,2.0,1.0,130,VC lieu-dit Mouréou,M,44.51241,-0.22266,330,4,7,,,2.0,2.0,,,0.0,1.0,0.0,0.0,20.0,1.0,,,
201700001304,17,6,23,1230,1,1,1,1.0,6.0,357,RD222,M,44.51318,-0.2686,330,3,222,,,2.0,2.0,4.0,976.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,99.0
201700001305,17,6,28,1245,1,1,3,2.0,1.0,543,D10/ch.Aubiac,M,44.58475,-0.27014,330,3,10,,,2.0,2.0,114.0,173.0,0.0,1.0,0.0,0.0,20.0,1.0,,1.0,
201700001306,17,7,23,10,5,1,1,1.0,6.0,533,D8,M,44.54915,-0.2685,330,3,8,,,2.0,2.0,2.0,200.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,99.0
201700001307,17,7,27,318,5,1,1,1.0,6.0,367,1 lieu dit Mazetié,M,44.60779,-0.17672,330,3,672,,,2.0,2.0,48.0,610.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0
201700001308,17,9,24,345,3,1,1,1.0,6.0,457,Vesinaut-PR 4+173 REEL,M,44.5513,-0.1969,330,3,224,,,2.0,2.0,4.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,99.0
201700001309,17,10,15,1225,1,1,3,1.0,1.0,463,Rte Redon/ Rte Samaran,M,44.57722,-0.19346,330,4,,,,2.0,2.0,,,,,,,,,,,
201700001310,17,10,26,1000,1,2,6,1.0,6.0,227,RD1113 / RD1562,M,44.55647,-0.253,330,3,1113,,,1.0,2.0,27.0,816.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,99.0
201700001311,17,10,30,1750,2,1,1,1.0,6.0,435,D19,M,44.56407,-0.24404,330,3,19,,,2.0,2.0,41.0,813.0,0.0,2.0,2.0,0.0,41.0,1.0,0.0,3.0,99.0
201700001312,17,11,30,1900,3,1,3,2.0,3.0,130,Lieu-dit Jeune-France,M,44.49034,-0.23409,330,2,524,,,2.0,3.0,7.0,496.0,3.0,1.0,0.0,0.0,25.0,1.0,,1.0,
201700001313,17,2,10,1402,1,1,1,1.0,1.0,177,VC La Maillarde,M,45.29807,-0.9485,330,4,0,,,2.0,2.0,,,0.0,1.0,3.0,0.0,41.0,1.0,0.0,1.0,99.0
201700001314,17,4,24,1020,1,1,1,1.0,3.0,38,route des Trembleaux,M,45.3621,-0.91059,330,3,201,,,2.0,2.0,6.0,367.0,0.0,1.0,0.0,6.0,210.0,1.0,,1.0,
201700001315,17,5,22,2015,1,2,1,1.0,6.0,309,13 rue du Centre,M,45.30733,-0.83545,330,4,0,,,2.0,2.0,,,0.0,2.0,0.0,0.0,10.0,1.0,,,
201700001316,17,7,23,1530,1,1,2,1.0,3.0,412,RD1215 / RD4,M,45.26364,-0.90627,330,3,1215,,,3.0,4.0,57.0,185.0,0.0,1.0,0.0,4.0,910.0,1.0,5.0,1.0,
201700001317,17,7,24,2015,1,1,1,1.0,6.0,300,RD3 La Poumeyrette,M,45.2692,-0.9809,330,3,3,,,2.0,2.0,17.0,140.0,0.0,1.0,1.0,0.0,55.0,1.0,0.0,3.0,99.0
201700001318,17,11,19,225,3,1,1,1.0,6.0,38,route de trembleaux,M,45.35819,-0.9119,330,3,201,,,2.0,2.0,,,0.0,1.0,1.0,0.0,55.0,1.0,0.0,3.0,99.0
201700001319,17,2,15,1930,3,1,1,1.0,2.0,248,route de brach,M,45.04193,-0.886,330,3,207,,,2.0,2.0,6.0,889.0,0.0,1.0,1.0,0.0,62.0,1.0,0.0,1.0,99.0
201700001320,17,2,16,810,1,2,1,1.0,6.0,104,route de saint Raphaël,M,45.01964,-0.79896,330,3,212,,,2.0,2.0,1.0,25.0,0.0,1.0,2.0,0.0,60.0,1.0,0.0,3.0,99.0
201700001321,17,2,25,1520,1,1,1,1.0,3.0,104,D1215,M,45.03856,-0.79897,330,3,1215,,,2.0,2.0,30.0,75.0,0.0,1.0,1.0,0.0,50.0,1.0,0.0,1.0,99.0
201700001322,17,3,10,620,5,2,1,1.0,6.0,248,Rte de Pey Martin,M,45.09916,-0.78755,330,4,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,56.0,1.0,0.0,1.0,99.0
201700001323,17,4,6,1535,1,1,2,1.0,3.0,220,RD2 / Ch.A COULON,M,45.09551,-0.72645,330,3,2,,,2.0,2.0,56.0,924.0,0.0,2.0,0.0,13.0,915.0,1.0,5.0,1.0,
201700001324,17,4,29,2010,1,1,1,1.0,6.0,104,RD207 - PR 2,M,45.02958,-0.82613,330,3,207,,,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,60.0,1.0,0.0,3.0,99.0
201700001325,17,4,30,1130,1,1,6,2.0,3.0,494,Gira D107E1 /D6 /D1215,M,44.93776,-0.828,330,3,107,,E,2.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,20.0,1.0,5.0,,
201700001326,17,5,17,130,3,1,1,1.0,6.0,297,RD5 PR7+570 réel.,M,45.06323,-0.76336,330,3,5,,,2.0,2.0,7.0,320.0,0.0,1.0,1.0,0.0,65.0,1.0,0.0,1.0,99.0
201700001327,17,6,5,1800,1,1,1,1.0,6.0,22,ROUTE DEPARTEMENTALE 208,M,45.02045,-0.73519,330,3,208,,,2.0,2.0,7.0,924.0,0.0,1.0,3.0,0.0,56.0,1.0,0.0,3.0,99.0
201700001328,17,6,15,1230,1,1,3,1.0,3.0,297,Rte.BRULE/Rte.MAYNE,M,45.04954,-0.78003,330,4,0,,,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,38.0,1.0,0.0,,99.0
201700001329,17,7,2,1605,1,1,1,1.0,1.0,146,RD 2,M,45.13662,-0.73264,330,3,2,,,2.0,2.0,52.0,238.0,0.0,1.0,3.0,0.0,45.0,1.0,0.0,1.0,99.0
201700001330,17,7,8,720,2,2,1,3.0,1.0,297,bouqueyran,M,45.04973,-0.79801,330,3,1215,,,2.0,2.0,31.0,367.0,0.0,2.0,0.0,6.0,320.0,1.0,,1.0,
201700001331,17,7,24,900,1,1,1,2.0,6.0,22,RD 105 - route de Castel,M,45.02945,-0.77957,330,3,105,,,2.0,2.0,11.0,346.0,0.0,1.0,1.0,0.0,61.0,2.0,0.0,1.0,99.0
201700001332,17,8,28,1715,1,1,2,1.0,3.0,22,D208/Ch.de Gassiot,M,45.03192,-0.75354,330,3,208,,,2.0,2.0,5.0,912.0,0.0,1.0,1.0,605.0,610.0,1.0,,1.0,
201700001333,17,9,20,1225,1,1,1,1.0,5.0,104,RD 1215 E1,M,45.03495,-0.79224,330,3,1215,,E,2.0,2.0,1.0,765.0,0.0,1.0,1.0,0.0,70.0,1.0,0.0,1.0,99.0
201700001334,17,10,10,1715,1,1,1,1.0,1.0,248,RD 1215,M,45.05581,-0.7962,330,3,1215,,,2.0,2.0,32.0,40.0,0.0,1.0,1.0,0.0,65.0,1.0,0.0,1.0,99.0
201700001335,17,10,14,620,3,1,1,1.0,6.0,417,D104,M,44.99525,-0.9081,330,3,104,,,2.0,2.0,29.0,600.0,0.0,1.0,1.0,0.0,50.0,1.0,0.0,3.0,99.0
201700001336,17,1,23,2130,3,1,1,1.0,1.0,91,RD2,M,45.02591,-0.64553,330,3,2,,,2.0,2.0,68.0,388.0,0.0,1.0,3.0,0.0,67.0,1.0,0.0,1.0,99.0
201700001337,17,2,10,1700,1,2,3,1.0,3.0,322,RD2 / R.Musset,M,44.94563,-0.63145,330,3,2,,,2.0,2.0,78.0,633.0,0.0,1.0,1.0,6.0,510.0,1.0,,1.0,
201700001338,17,2,17,723,2,1,1,5.0,1.0,256,route de bordeaux,M,44.98245,-0.62222,330,3,2,,,2.0,2.0,74.0,469.0,0.0,1.0,1.0,0.0,61.0,1.0,0.0,1.0,99.0
201700001339,17,2,20,1015,1,1,1,1.0,1.0,12,RD105E1 Av Ligondras,M,45.01288,-0.67976,330,3,105,,E,2.0,2.0,3.0,200.0,0.0,2.0,4.0,0.0,56.0,1.0,0.0,1.0,99.0
201700001340,17,3,21,1030,1,1,1,2.0,1.0,322,1701 Rte de Soulac,M,44.9509,-0.699,330,3,1,,,2.0,2.0,7.0,215.0,0.0,1.0,1.0,0.0,66.0,2.0,0.0,1.0,99.0
201700001341,17,3,28,1020,1,1,1,1.0,1.0,268,RD2,M,45.04781,-0.69012,330,3,2,,,2.0,2.0,63.0,800.0,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,99.0
201700001342,17,4,10,2145,3,2,1,1.0,7.0,12,RD105E1,M,45.01199,-0.67968,330,3,105,,E,2.0,2.0,2.0,779.0,0.0,1.0,2.0,0.0,56.0,1.0,0.0,1.0,99.0
201700001343,17,4,21,1600,1,2,6,1.0,3.0,322,D2 / ch.Palus,M,44.94831,-0.63079,330,3,2,,,2.0,2.0,78.0,338.0,0.0,1.0,1.0,0.0,10.0,1.0,5.0,1.0,
201700001344,17,5,6,1620,1,2,1,1.0,7.0,322,ALLEE DE PETRUCAIL.,M,44.94742,-0.65017,330,4,,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,99.0
201700001345,17,5,26,1500,1,2,1,1.0,1.0,211,route des chateaux,M,45.015,-0.63936,330,3,2,,,2.0,2.0,70.0,15.0,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,99.0
201700001346,17,6,23,1545,1,1,2,1.0,5.0,12,D1 / All du COMTE,M,44.97022,-0.7234,330,3,1,,,4.0,2.0,9.0,904.0,0.0,1.0,0.0,310.0,210.0,1.0,,,
201700001347,17,7,29,1515,1,1,1,1.0,1.0,256,50 chemin de Labarde,M,44.99249,-0.58507,330,3,209,,,2.0,2.0,5.0,827.0,0.0,1.0,4.0,0.0,51.0,1.0,0.0,1.0,99.0
201700001348,17,8,2,1845,1,2,6,1.0,7.0,10,Route de Pauillac,M,45.06965,-0.7233,330,3,2,,,2.0,2.0,59.0,883.0,0.0,1.0,0.0,0.0,15.0,1.0,,,
201700001349,17,8,3,2015,2,2,8,7.0,3.0,256,Avenue André Hertig.,M,44.98342,-0.61248,330,4,0,,,2.0,2.0,,,0.0,1.0,3.0,5.0,214.0,1.0,4.0,1.0,
201700001350,17,8,25,1715,1,2,1,1.0,3.0,256,17 route de pauillac,M,44.97599,-0.62382,330,3,2,,,2.0,2.0,75.0,202.0,0.0,1.0,1.0,0.0,61.0,1.0,0.0,1.0,99.0
201700001351,17,9,15,2315,3,1,1,1.0,6.0,256,Chemin Labarde,M,44.97995,-0.56338,330,3,209,,,2.0,2.0,8.0,430.0,0.0,1.0,1.0,0.0,55.0,1.0,0.0,1.0,99.0
201700001352,17,9,19,1730,1,1,6,1.0,3.0,322,RD2 / Rue Giraudoux,M,44.94831,-0.63083,330,3,2,,,2.0,2.0,78.0,320.0,0.0,1.0,0.0,0.0,15.0,1.0,5.0,1.0,0.0
201700001353,17,10,5,2110,5,2,1,1.0,1.0,322,route de Soulac - RD 1 P,M,44.94318,-0.69025,330,3,1,,,2.0,2.0,6.0,100.0,0.0,1.0,1.0,0.0,61.0,1.0,0.0,1.0,99.0
201700001354,17,11,5,1630,1,2,1,1.0,1.0,268,33 route d'issan,M,45.03417,-0.67879,330,4,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,99.0
201700001355,17,2,5,850,1,2,6,1.0,3.0,207,RD242 / R.des Ecoles,M,44.91966,-0.35917,330,3,242,,,2.0,2.0,9.0,817.0,0.0,1.0,1.0,0.0,10.0,1.0,5.0,1.0,
201700001356,17,6,6,1330,1,1,1,1.0,6.0,15,Route de Jourdan,M,44.9041,-0.255,330,3,128,,,2.0,2.0,13.0,906.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,99.0
201700001357,17,6,10,640,2,2,2,1.0,1.0,243,RD1089 / RD244,M,44.92204,-0.22488,330,3,1089,,,2.0,6.0,25.0,1008.0,0.0,1.0,1.0,0.0,15.0,1.0,5.0,1.0,
201700001358,17,8,7,2250,3,1,1,1.0,7.0,15,"lieu-dit ""les pelles"".",M,44.89617,-0.27239,330,4,,,,2.0,2.0,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,99.0
201700001359,17,8,31,1030,1,2,2,1.0,3.0,222,D1089/R.COMMANDERIE,M,44.95691,-0.18407,330,3,1089,,,2.0,2.0,20.0,426.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,1.0,99.0
201700001360,17,9,8,1800,1,1,2,1.0,3.0,328,D1089 / Ch. Ormeaux,M,44.93227,-0.22145,330,3,1089,,,2.0,2.0,24.0,437.0,0.0,1.0,1.0,0.0,10.0,1.0,,1.0,
201700001361,17,9,27,1950,2,2,1,1.0,5.0,243,118 Av.Mal Foch D910E4,M,44.92286,-0.24128,330,3,910,,E,2.0,2.0,0.0,986.0,0.0,1.0,1.0,0.0,80.0,1.0,0.0,1.0,99.0
201700001362,17,10,20,1700,1,2,3,1.0,3.0,243,D910/All.CASTORS,M,44.93539,-0.23627,330,3,910,,,2.0,2.0,19.0,123.0,0.0,1.0,0.0,0.0,10.0,1.0,5.0,1.0,
201700001363,17,10,28,2350,3,1,3,1.0,3.0,222,D1089/D121E3 Marchesseau,M,44.94279,-0.2055,330,3,1089,,,2.0,2.0,22.0,700.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0
201700001364,17,11,18,1500,1,2,3,1.0,1.0,243,RD910E4 / BD BEAUSEJOUR,M,44.92588,-0.23991,330,3,910,,E,2.0,2.0,0.0,650.0,0.0,1.0,0.0,4.0,15.0,1.0,,1.0,
201700001365,17,11,16,635,2,2,5,1.0,3.0,243,RD 244 / RD 1089,M,44.92206,-0.22479,330,3,1089,,,2.0,2.0,25.0,1008.0,,,,,,,,1.0,
201700001366,17,12,11,1325,1,2,6,2.0,6.0,243,35 Allée Robert Boulin,M,44.91733,-0.24077,330,3,670,,,3.0,4.0,20.0,358.0,0.0,1.0,1.0,0.0,30.0,1.0,5.0,1.0,3.0
201700001367,17,1,2,700,3,1,1,5.0,1.0,181,Limit comm Belves de Cas,M,,,330,3,17,,,2.0,2.0,28.0,200.0,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,0.0
201700001368,17,2,13,1750,1,1,1,1.0,6.0,362,D674 - lieu-dit Bel Air,M,45.01236,-0.16348,330,3,674,,,2.0,2.0,,,0.0,1.0,1.0,0.0,64.0,1.0,0.0,1.0,99.0
201700001369,17,4,7,2000,1,2,2,1.0,3.0,387,R.Fayet / All.TOUZINAT,M,45.04974,-0.29913,330,4,,,,2.0,2.0,,,0.0,2.0,,0.0,30.0,1.0,0.0,1.0,99.0
201700001370,17,6,29,745,1,1,1,3.0,3.0,362,voir code NATINF,M,45.01234,-0.16354,330,3,674,,,2.0,2.0,18.0,12.0,0.0,1.0,1.0,0.0,60.0,2.0,0.0,1.0,99.0
201700001371,17,8,22,1715,1,1,2,1.0,3.0,393,Ch.moines/Ch. Treilles,M,44.99321,-0.14658,330,4,0,,,2.0,2.0,,,0.0,1.0,0.0,4.0,815.0,1.0,,,
201700001372,17,8,27,1045,1,1,2,1.0,5.0,393,D910 / ch des Rossignols,M,44.96804,-0.22076,330,3,910,,,2.0,2.0,15.0,332.0,0.0,1.0,0.0,0.0,10.0,1.0,,1.0,
201700001373,17,9,1,2345,3,1,1,1.0,6.0,393,Route de Savignac,M,44.98365,-0.22849,330,3,120,,,2.0,2.0,17.0,900.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,3.0,99.0
201700001374,17,9,19,845,1,2,3,1.0,3.0,362,D247E3 / VC Le Bourg,M,45.02457,-0.19396,330,3,247,3.0,E,2.0,2.0,2.0,33.0,0.0,1.0,0.0,0.0,10.0,1.0,,1.0,
201700001375,17,11,10,715,2,1,1,9.0,3.0,393,RD1089,M,44.98492,-0.14202,330,3,1089,,,2.0,2.0,15.0,850.0,0.0,1.0,1.0,0.0,66.0,2.0,0.0,1.0,99.0
201700001376,17,1,25,1716,1,1,1,1.0,6.0,378,RD130 LD Le Sac,M,44.86691,0.24344,330,3,130,,,2.0,2.0,39.0,256.0,0.0,1.0,1.0,0.0,48.0,1.0,0.0,3.0,99.0
201700001377,17,4,6,1225,1,1,2,1.0,3.0,360,RD141/RD141E1/RD141E2,M,44.79219,0.21939,330,3,141,2.0,E,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,1.0,,,
201700001378,17,7,30,1400,1,1,1,1.0,7.0,369,"Lieu-dit "" Lartingaud""",M,44.81347,0.21791,330,3,708,,,2.0,2.0,3.0,300.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,3.0,99.0
201700001379,17,1,14,1230,1,2,4,1.0,3.0,179,Ch Croix / Imp Caussaye,M,44.97812,-0.24874,330,4,,,,2.0,2.0,,,0.0,4.0,0.0,0.0,90.0,1.0,,,
201700001380,17,2,24,1615,1,1,4,1.0,3.0,174,D670 / D670E4,M,44.9198,-0.27098,330,3,670,,,2.0,2.0,17.0,622.0,0.0,1.0,0.0,0.0,10.0,1.0,,,
201700001381,17,3,11,1745,1,1,2,1.0,3.0,219,RD670 / Rte Mouluire,M,44.97611,-0.39341,330,3,670,,,2.0,2.0,4.0,808.0,0.0,1.0,0.0,7.0,410.0,0.0,,1.0,
201700001382,17,6,10,2050,1,2,1,1.0,1.0,451,6 lieu dit naudin,M,44.92419,-0.30108,330,3,670,,,2.0,2.0,14.0,576.0,0.0,2.0,1.0,0.0,77.0,1.0,0.0,1.0,99.0
201700001383,17,6,11,1830,1,1,4,7.0,1.0,317,Ch.BEL AIR/Ch.BAUDRIT.,M,45.02704,-0.31875,330,4,,,,2.0,2.0,,,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,99.0
201700001384,17,6,25,1425,1,1,1,1.0,6.0,179,route de Cavignac,M,45.00966,-0.29095,330,3,18,,,2.0,2.0,46.0,450.0,0.0,1.0,1.0,0.0,62.0,1.0,0.0,3.0,99.0
201700001385,17,7,11,1930,1,1,1,1.0,7.0,179,rue abbé david,M,44.98804,-0.27651,330,3,138,,,2.0,2.0,8.0,400.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201700001386,17,7,16,1500,1,1,1,1.0,7.0,179,lieu-dit caillon,M,45.0053,-0.28436,330,3,18,,,2.0,2.0,47.0,200.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,99.0
201700001387,17,11,6,745,1,1,1,1.0,6.0,548,Route du petit bois,M,44.97979,-0.28925,330,3,138,,,2.0,2.0,9.0,790.0,0.0,2.0,1.0,0.0,49.0,1.0,0.0,3.0,99.0
201700001388,17,11,26,1815,3,2,6,1.0,3.0,179,RD18/Rte de Libourne,M,44.98671,-0.26172,330,3,18,,,1.0,1.0,50.0,13.0,0.0,1.0,0.0,7.0,215.0,1.0,,1.0,
201700001389,17,12,1,705,3,1,1,9.0,1.0,174,RD670,M,44.92115,-0.26213,330,3,670,,,2.0,2.0,18.0,361.0,0.0,1.0,2.0,0.0,0.0,7.0,0.0,1.0,0.0
201700001390,17,12,12,750,3,1,3,1.0,3.0,174,RD670 / VC DAUGEY,M,44.92023,-0.257,330,3,670,,,2.0,2.0,18.0,777.0,0.0,1.0,0.0,7.0,310.0,1.0,0.0,1.0,0.0
201700005455,17,1,3,810,2,1,1,1.0,2.0,214,RD3,M,44.91695,-1.07725,330,3,3,,,2.0,2.0,59.0,96.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,99.0
201700005456,17,1,14,845,2,1,1,9.0,7.0,528,PR 37+900 reel,M,44.8335,-0.96242,330,3,5,,,2.0,2.0,37.0,887.0,0.0,1.0,1.0,0.0,50.0,7.0,0.0,3.0,99.0
201700005457,17,1,26,1425,1,1,1,1.0,7.0,214,D3 PK47+300,M,45.01784,-1.06527,330,3,3,,,2.0,2.0,47.0,300.0,0.0,1.0,1.0,0.0,59.0,1.0,0.0,3.0,99.0
201700005458,17,4,16,1910,1,1,1,1.0,1.0,214,D6E1 - PK 5 + 300,M,45.04532,-1.1736,330,3,61,,,2.0,2.0,5.0,300.0,0.0,1.0,2.0,0.0,53.0,1.0,0.0,1.0,99.0
201700005459,17,5,21,1435,1,1,1,1.0,6.0,97,CHEMIN DE LA FRANCILLE,M,45.07392,-1.05896,330,4,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,38.0,1.0,0.0,5.0,99.0
201700005460,17,5,21,1740,1,2,1,1.0,7.0,214,7 boulevard de la plage,M,45.0035,-1.20139,330,4,0,,,2.0,2.0,,,0.0,1.0,1.0,0.0,60.0,1.0,0.0,1.0,99.0
201700005461,17,5,28,1155,1,1,1,7.0,5.0,70,route de Carcans,M,45.0575,-0.9639,330,3,207,,,2.0,2.0,13.0,829.0,0.0,1.0,1.0,0.0,71.0,1.0,0.0,1.0,99.0
201700005462,17,6,9,740,1,1,1,8.0,7.0,97,"lieu-dit troussas sud, C",M,45.06351,-0.98201,330,3,207,,,2.0,2.0,15.0,397.0,0.0,1.0,1.0,0.0,56.0,2.0,0.0,1.0,99.0
201700005463,17,6,11,1840,1,1,1,1.0,6.0,214,RD6E1,M,45.0349,-1.1755,330,3,6,,E,2.0,2.0,3.0,490.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,99.0
201700005464,17,6,15,826,1,1,1,7.0,2.0,528,Route départementale 107,M,44.8712,-0.92207,330,3,107,,,2.0,2.0,25.0,300.0,0.0,1.0,1.0,0.0,61.0,1.0,0.0,3.0,99.0
201700005465,17,7,9,100,3,1,9,1.0,6.0,333,ch.Gleysaou/chemin Privé,M,44.84868,-1.12466,330,4,0,,,2.0,2.0,,,0.0,1.0,2.0,0.0,10.0,3.0,0.0,3.0,99.0
201700005466,17,7,10,1100,1,1,1,1.0,5.0,214,Lieu dit Méjos,M,44.97603,-1.0375,330,3,6,,,2.0,2.0,40.0,500.0,0.0,1.0,1.0,0.0,90.0,2.0,0.0,1.0,99.0
201700005467,17,7,15,1625,1,1,1,1.0,1.0,97,"RD3 - Lieu-dit ""Coutin""",M,45.05034,-1.05555,330,3,3,,,2.0,2.0,43.0,575.0,0.0,1.0,1.0,0.0,58.0,1.0,0.0,1.0,99.0
201700005468,17,7,25,950,1,2,9,1.0,3.0,214,D6/Pist Cycl D801,M,45.00187,-1.19327,330,3,6,,,2.0,2.0,54.0,950.0,1.0,1.0,0.0,0.0,15.0,1.0,,1.0,
201700005469,17,8,8,1105,1,2,9,1.0,2.0,333,D5E4 / Pist Cycl D807,M,44.87782,-1.08109,330,3,5,,E,2.0,2.0,7.0,706.0,0.0,1.0,0.0,0.0,10.0,1.0,,1.0,
201700005470,17,9,21,1055,1,1,3,1.0,7.0,97,Rte.Matouneyres/Ch.Fores,M,45.11312,-0.93273,330,4,0,,,2.0,2.0,,,0.0,1.0,0.0,5.0,610.0,3.0,,,
201700005471,17,11,27,930,1,1,1,1.0,6.0,203,RD4 PR 24+900,M,45.18934,-1.01428,330,3,4,,,2.0,2.0,24.0,900.0,0.0,1.0,2.0,0.0,60.0,1.0,0.0,3.0,99.0
201700005472,17,12,4,550,3,2,1,1.0,6.0,333,RD 3,M,44.83863,-1.12327,330,3,3,,,2.0,2.0,69.0,500.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,3.0,99.0
201700005473,17,11,18,1610,1,1,1,1.0,6.0,97,RD 6E1,M,45.06406,-1.17687,330,3,6,,E,2.0,2.0,6.0,950.0,0.0,3.0,3.0,0.0,60.0,1.0,0.0,1.0,99.0
201700005474,17,12,25,1950,3,1,1,1.0,7.0,97,D3,M,45.09212,-1.04505,330,3,3,,,2.0,2.0,38.0,400.0,0.0,1.0,1.0,,,1.0,0.0,3.0,0.0
201700005475,17,12,29,810,5,2,2,3.0,6.0,503,D5 PR27+800 reel,M,44.9195,-0.98956,330,3,5,,,2.0,2.0,27.0,779.0,1.0,1.0,1.0,,,2.0,5.0,1.0,0.0
201700005483,17,2,16,1830,3,2,1,1.0,2.0,199,Route des lacs.,M,44.61448,-1.10259,330,3,652,,,2.0,2.0,2.0,841.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0
201700005484,17,5,7,445,3,2,1,5.0,6.0,199,Av des Loisirs.,M,44.61865,-1.09943,330,4,0,,,2.0,2.0,,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0
201700005485,17,7,14,230,5,2,1,1.0,6.0,199,4 rue de l'Yser,M,44.64008,-1.07187,330,9,0,,,2.0,2.0,,,0.0,1.0,0.0,0.0,10.0,4.0,,3.0,
201700005486,17,7,14,1010,1,2,2,7.0,3.0,199,D652/All.Champs des Land,M,44.62927,-1.11026,330,3,652,,,2.0,2.0,1.0,30.0,0.0,1.0,1.0,0.0,10.0,1.0,,1.0,
